"3647674-NGRAMS1.txt","Green Clubs and Voluntary Governance: ISO 14001 and Firms' Regulatory Compliance"
"23075151-NGRAMS1.txt","Effective Foreign Aid Following Civil War: The Nonstrategic-Desperation Hypothesis"
"2111602-NGRAMS1.txt","The Hierarchy of Justice: Testing a Principal-Agent Model of Supreme Court-Circuit Court Interactions"
"23075149-NGRAMS1.txt","The Democratic Deficit in the States"
"23317164-NGRAMS1.txt","Buying Negative Agenda Control in the U.S. House"
"2669300-NGRAMS1.txt","What Is a Language Community?"
"3186144-NGRAMS1.txt","Measuring Attitudes toward the United States Supreme Court"
"1519895-NGRAMS1.txt","Civil Liberties vs. Security: Public Opinion in the Context of the Terrorist Attacks on America"
"23025053-NGRAMS1.txt","Variability in Citizens' Reactions to Different Types of Negative Campaigns"
"23025130-NGRAMS1.txt","Proportional Representation, Majoritarian Legislatures, and Coalitional Voting"
"20647982-NGRAMS1.txt","Testing for Interaction in Binary Logit and Probit Models: Is a Product Term Essential?"
"20647959-NGRAMS1.txt","International Organization as a Seal of Approval: European Union Accession and Investor Risk"
"23025128-NGRAMS1.txt","Power within Parties: The Strength of the Local Party and MP Independence in Postcommunist Europe"
"3694280-NGRAMS1.txt","Beyond Welfare: Framing and the Racialization of White Opinion on Social Security"
"23025121-NGRAMS1.txt","When Does Negativity Demobilize? Tracing the Conditional Effect of Negative Campaigning on Voter Turnout"
"25548120-NGRAMS1.txt","Coalition-Targeted Duvergerian Voting: How Expectations Affect Voter Choice under Proportional Representation"
"2991730-NGRAMS1.txt","Rational Learning and Partisan Attitudes"
"4620106-NGRAMS1.txt","Agenda Control, the Median Justice, and the Majority Opinion on the U.S. Supreme Court"
"1519919-NGRAMS1.txt","International Conflict and the Tenure of Leaders: Is War Still \"Ex Post\" Inefficient?"
"23024937-NGRAMS1.txt","The Dynamics of Ambivalence"
"2111586-NGRAMS1.txt","Turning On or Turning Off? Mobilization and Demobilization Effects of Participation in Presidential Nomination Campaigns"
"3647737-NGRAMS1.txt","To Run or Not to Run for Office: Explaining Nascent Political Ambition"
"1519889-NGRAMS1.txt","When Do Welfare Attitudes Become Racialized? The Paradoxical Effects of Education"
"4122914-NGRAMS1.txt","Learning about Democracy in Africa: Awareness, Performance, and Experience"
"25766260-NGRAMS1.txt","Uncertainty and Incentives in Crisis Bargaining: Game-Free Analysis of International Conflict"
"20647968-NGRAMS1.txt","Tax Toleration and Tax Compliance: How Government Affects the Propensity of Firms to Enter the Unofficial Economy"
"2111621-NGRAMS1.txt","The Legitimacy of Transnational Legal Institutions: Compliance, Support, and the European Court of Justice"
"23075153-NGRAMS1.txt","A Statistical Method for Empirical Testing of Competing Theories"
"2669361-NGRAMS1.txt","Information and Judicial Review: A Signaling Game of Legislative-Judicial Interaction"
"2111340-NGRAMS1.txt","Does Gender Make a Difference? An Experimental Examination of Sex Stereotypes and Press Patterns in Statewide Campaigns"
"3186140-NGRAMS1.txt","Procedural Contexts, Party Strategy, and Conditional Party Voting in the U.S. House of Representatives, 1971-2000"
"4620113-NGRAMS1.txt","Estimating the Effect of Elite Communications on Public Opinion Using Instrumental Variables"
"1519898-NGRAMS1.txt","Does Foreign Aid Promote the Expansion of Government?"
"1519924-NGRAMS1.txt","The Political (And Economic) Origins of Consumer Confidence"
"20788780-NGRAMS1.txt","Settled Borders and Regime Type: Democratic Transitions as Consequences of Peaceful Territorial Transfers"
"23025046-NGRAMS1.txt","Aerial Bombing and Counterinsurgency in the Vietnam War"
"3186145-NGRAMS1.txt","Contagion Effects and Ethnic Contribution Networks"
"1519911-NGRAMS1.txt","Quality Counts: Extending the Strategic Politician Model of Incumbent Deterrence"
"2111774-NGRAMS1.txt","City Council Legislative Committees and Policy-making in Large United States Cities"
"2669279-NGRAMS1.txt","Issue Framing and Public Opinion on Government Spending"
"1519880-NGRAMS1.txt","Oil Wealth and Regime Survival in the Developing World, 1960-1999"
"3186112-NGRAMS1.txt","When Pivotal Politics Meets Partisan Politics"
"3647673-NGRAMS1.txt","Talking the Vote: Why Presidential Candidates Hit the Talk Show Circuit"
"3694245-NGRAMS1.txt","Dialogue in American Political Campaigns? An Examination of Issue Convergence in Candidate Television Advertising"
"4122904-NGRAMS1.txt","Does Familiarity Breed Contempt? The Impact of Information on Mass Attitudes toward Congress"
"2111713-NGRAMS1.txt","Explaining Congressional Approval"
"25652219-NGRAMS1.txt","Political Competition and Ethnic Identification in Africa"
"2991794-NGRAMS1.txt","Levels of Measurement and Political Research: An Optimistic View"
"3088412-NGRAMS1.txt","Gender Stereotypes and Vote Choice"
"25548130-NGRAMS1.txt","Power Sharing and Leadership Dynamics in Authoritarian Regimes"
"2669284-NGRAMS1.txt","Dynamic Modeling for Persistent Event-Count Time Series"
"2991848-NGRAMS1.txt","Bicameral Sequence: Theory and State Legislative Evidence"
"3088405-NGRAMS1.txt","The New Political Economy of Taxation in Advanced Capitalist Democracies"
"23075154-NGRAMS1.txt","Understanding the Past: Statistical Analysis of Causal Attribution"
"25193794-NGRAMS1.txt","Dominant Party Strategy and Democratization"
"25193802-NGRAMS1.txt","School Choice and the Creation of Social Capital Reexamined"
"2991746-NGRAMS1.txt","Events, Equilibria, and Government Survival"
"4620078-NGRAMS1.txt","The Etiology of the Occurrence of En Banc Review in the U.S. Court of Appeals"
"23187110-NGRAMS1.txt","Government versus Opposition at the Polls: How Governing Status Affects the Impact of Policy Positions"
"23316011-NGRAMS1.txt","Inequity Aversion and the International Distribution of Trade Protection"
"25193817-NGRAMS1.txt","Candidate and Party Strategies in Two-Stage Elections Beginning with a Primary"
"25193847-NGRAMS1.txt","The Politics of Foreign Direct Investment into Developing Countries: Increasing FDI through International Trade Agreements?"
"25193878-NGRAMS1.txt","Bayesian Spatial Survival Models for Political Event Processes"
"25766250-NGRAMS1.txt","Legislator Success in Committee: Gatekeeping Authority and the Loss of Majority Control"
"2991831-NGRAMS1.txt","Partially Independent Central Banks, Politically Responsive Governments, and Inflation"
"25193871-NGRAMS1.txt","Social Networks and Collective Action"
"25548136-NGRAMS1.txt","The Democratic Domino Theory: An Empirical Investigation"
"3647697-NGRAMS1.txt","Government Partisanship, Elections, and the Stock Market: Examining American and British Stock Returns, 1930-2000"
"2111776-NGRAMS1.txt","The Legislative Impact of Divided Government"
"3647702-NGRAMS1.txt","Political Choice, Public Policy, and Distributional Outcomes"
"2991727-NGRAMS1.txt","Bureaucracy as a Representative Institution: Toward a Reconciliation of Bureaucratic Government and Democratic Theory"
"2111524-NGRAMS1.txt","Redistribution, Income, and Voting"
"23025048-NGRAMS1.txt","Foreign Aid, Democratization, and Civil Conflict: How Does Democracy Aid Affect Civil Conflict?"
"2669261-NGRAMS1.txt","Proposal Rights, Veto Rights, and Political Bargaining"
"3088434-NGRAMS1.txt","Party Polarization and \"Conflict Extension\" in the American Electorate"
"1519886-NGRAMS1.txt","What Does Corruption Mean in a Democracy?"
"2111377-NGRAMS1.txt","Lawyers and the U.S. Supreme Court: The Washington Community and Legal Elites"
"23317162-NGRAMS1.txt","Disagreement and the Avoidance of Political Discussion: Aggregate Relationships and Differences across Personality Traits"
"2669268-NGRAMS1.txt","Estimating Policy Positions from Political Texts"
"3186094-NGRAMS1.txt","What If Everyone Voted? Simulating the Impact of Increased Turnout in Senate Elections"
"3186142-NGRAMS1.txt","The Political Economy of Growth: Democracy and Human Capital"
"3694233-NGRAMS1.txt","Transparency, Political Polarization, and Political Budget Cycles in OECD Countries"
"23024935-NGRAMS1.txt","The Political Costs of Crisis Bargaining: Presidential Rhetoric and the Role of Party"
"23025049-NGRAMS1.txt","Statistical Critiques of the Democratic Peace: Caveat Emptor"
"3647732-NGRAMS1.txt","Do Economic Sanctions Destabilize Country Leaders?"
"2111353-NGRAMS1.txt","When Do Power Shifts Lead to War?"
"25193814-NGRAMS1.txt","Proffering Pork: How Party Leaders Build Party Reputations in Brazil"
"25766258-NGRAMS1.txt","Buttery Guns and Welfare Hawks: The Politics of Defense Spending in Advanced Industrial Democracies"
"2991753-NGRAMS1.txt","Without Cause or Effect: Reconsidering Welfare Migration as a Policy Problem"
"3088387-NGRAMS1.txt","Presidential Uses of Force during the Cold War: Aggregation, Truncation, and Temporal Dynamics"
"2111433-NGRAMS1.txt","The Political Culture of Ambivalence: Ideological Responses to the Welfare State"
"2111597-NGRAMS1.txt","Conflict in Context: Arms Transfers and Third World Rivalries during the Cold War"
"3694286-NGRAMS1.txt","Dimensions of Politics in the European Parliament"
"25652220-NGRAMS1.txt","Information, Agreement Design, and the Durability of Civil War Settlements"
"3694244-NGRAMS1.txt","Value Choices and American Public Opinion"
"1519935-NGRAMS1.txt","How Initiators End Their Wars: The Duration of Warfare and the Terms of Peace"
"2669324-NGRAMS1.txt","Making Policy Stick: Why the Government Gets What It Wants in Multiparty Parliaments"
"3647692-NGRAMS1.txt","Globalization and the Strengthening of Democracy in the Developing World"
"2111485-NGRAMS1.txt","International Events and Foreign Policy Beliefs: Public Response to Changing Soviet-U.S. Relations"
"2111756-NGRAMS1.txt","The Initiation and Termination of Enduring Rivalries: The Impact of Political Shocks"
"23075152-NGRAMS1.txt","Vote Buying and Social Desirability Bias: Experimental Evidence from Nicaragua"
"25193846-NGRAMS1.txt","Agreement without Peace? International Mediation and Time Inconsistency Problems"
"2669240-NGRAMS1.txt","Keeping Tabs on Partners: The Logic of Delegation in Coalition Governments"
"2991766-NGRAMS1.txt","The Value of Committee Seats in the House, 1947-91"
"3186119-NGRAMS1.txt","Intergroup Prejudice in Multiethnic Settings"
"3647682-NGRAMS1.txt","Reexamining Racial Attitudes: The Conditional Relationship between Diversity and Socioeconomic Environment"
"1519882-NGRAMS1.txt","Entering the Arena? Gender and the Decision to Run for Office"
"2669360-NGRAMS1.txt","The Emergence of Mass Partisanship in Russia, 1993-1996"
"3088437-NGRAMS1.txt","The Consequences of Cross-Cutting Networks for Political Participation"
"3694274-NGRAMS1.txt","States as Policy Laboratories: Emulating Success in the Children's Health Insurance Program"
"4122928-NGRAMS1.txt","Seeing Difference: The Effect of Economic Disparity on Black Attitudes toward Latinos"
"1519883-NGRAMS1.txt","The Power of Money: Global Capital and Policy Choices in Developing Countries"
"20647957-NGRAMS1.txt","Lobbying and Taxes"
"2111659-NGRAMS1.txt","How Organizations Learn: U.S. Government Estimates of Foreign Military Spending"
"23025057-NGRAMS1.txt","Is Anybody Listening? Evidence That Voters Do Not Respond to European Parties' Policy Statements During Elections"
"2669245-NGRAMS1.txt","Who's Afraid of the Big, Bad Firm: The Impact of Economic Scale on Political Participation"
"27821942-NGRAMS1.txt","Supreme Court Litigants and Strategic Framing"
"3647736-NGRAMS1.txt","The Effects of Capital Mobility, Trade Openness, and Democracy on Social Spending in Latin America, 1980-1999"
"1519931-NGRAMS1.txt","Who Delivers? Partisan Clients in the Argentine Electoral Market"
"2111715-NGRAMS1.txt","Putting Civil Rights to a Popular Vote"
"25548146-NGRAMS1.txt","Presidential Saber Rattling and the Economy"
"3088429-NGRAMS1.txt","Spirals of Trust? The Effect of Descriptive Representation on the Relationship between Citizens and Their Government"
"3647686-NGRAMS1.txt","Women on the Sidelines: Women's Representation on Committees in Latin American Legislatures"
"3647738-NGRAMS1.txt","Political Trust, Ideology, and Public Support for Government Spending"
"2111548-NGRAMS1.txt","Party Ideology, Organization, and Competitiveness as Mobilizing Forces in Gubernatorial Elections"
"2991728-NGRAMS1.txt","Democratic Control and Bureaucratic Responsiveness: The Police and Domestic Violence"
"2111695-NGRAMS1.txt","Accounting for the Quality of Black Legislative Life: The View from the States"
"2111700-NGRAMS1.txt","Uninformed Votes: Information Effects in Presidential Elections"
"2669339-NGRAMS1.txt","A Theory of Nonseparable Preferences in Survey Responses"
"3088435-NGRAMS1.txt","Making the Past Useful for a Pluralistic Present: Taylor, Arendt, and a Problem for Historical Reasoning"
"4122918-NGRAMS1.txt","Bottom-up Federalism: The Diffusion of Antismoking Policies from U.S. Cities to States"
"2111572-NGRAMS1.txt","Who Are Nonvoters? Profiles from the 1990 Senate Elections"
"2111714-NGRAMS1.txt","The Political Economy of Corporate Taxation"
"23075147-NGRAMS1.txt","The Intersection of Redistricting, Race, and Participation"
"3186121-NGRAMS1.txt","Which Side Are You On? Bias, Credibility, and Mediation"
"2111666-NGRAMS1.txt","The Public as Thermostat: Dynamics of Preferences for Spending"
"25193801-NGRAMS1.txt","The Conditional Effect of Specialized Governance on Public Policy"
"25193860-NGRAMS1.txt","What Triggers Public Opposition to Immigration? Anxiety, Group Cues, and Immigration Threat"
"3647676-NGRAMS1.txt","Party Government in Presidential Democracies: Extending Cartel Theory beyond the U.S. Congress"
"2111421-NGRAMS1.txt","Committee Power, Structure-Induced Equilibria, and Roll Call Votes"
"2111606-NGRAMS1.txt","Term Limitation in a Dynamic Model of Partisan Balance"
"2111650-NGRAMS1.txt","Multi-Dimensional Threat Perception and State Repression: An Inquiry into Why States Apply Negative Sanctions"
"2111693-NGRAMS1.txt","Beyond Race: Social Justice as a Race Neutral Ideal"
"25193827-NGRAMS1.txt","Mobilizing Interest: The Effects of Money on Citizen Participation in State Supreme Court Elections"
"25193869-NGRAMS1.txt","When Can Politicians Scare Citizens into Supporting Bad Policies?"
"2669348-NGRAMS1.txt","Natural Law, Theology, and Morality in Locke"
"2111764-NGRAMS1.txt","Hierarchical Controls, Professional Norms, Local Constituencies, and Budget Maximization: An Analysis of U.S. Forest Service Planning Decisions"
"23316018-NGRAMS1.txt","Government Has No \"Religious Agency\": James Madison's Fundamental Principle of Religious Liberty"
"25193856-NGRAMS1.txt","Incumbents' Interests and Gender Quotas"
"2669322-NGRAMS1.txt","Just Deserts: An Experimental Study of Distributive Justice Norms"
"27821944-NGRAMS1.txt","Who Learns from What in Policy Diffusion Processes?"
"4122906-NGRAMS1.txt","American Patriotism, National Identity, and Political Involvement"
"4620108-NGRAMS1.txt","Leading by Example: Female Members of Parliament as Political Role Models"
"2111609-NGRAMS1.txt","Validity Assessment of a Machine-Coded Event Data Set for the Middle East, 1982-92"
"2111747-NGRAMS1.txt","Coercion and Protest: An Empirical Test in Two Democratic States"
"2669327-NGRAMS1.txt","The Effect of War Chests on Challenger Entry in U.S. House Elections"
"2669345-NGRAMS1.txt","Legislative-Judicial Relations: A Game-Theoretic Approach to Constitutional Review"
"4620107-NGRAMS1.txt","Present but Not Accounted for? Gender Differences in Civic Resource Acquisition"
"20647970-NGRAMS1.txt","International Institutions and Domestic Compensation: The IMF and the Politics of Capital Account Liberalization"
"25193842-NGRAMS1.txt","A Scaling Model for Estimating Time-Series Party Positions from Texts"
"25766254-NGRAMS1.txt","Gendered Perceptions and Political Candidacies: A Central Barrier to Women's Equality in Electoral Politics"
"2669264-NGRAMS1.txt","Prime Suspects: The Influence of Local Television News on the Viewing Public"
"4122908-NGRAMS1.txt","Competing Principals, Political Institutions, and Party Unity in Legislative Voting"
"1519878-NGRAMS1.txt","Does Truth Lead to Reconciliation? Testing the Causal Assumptions of the South African Truth and Reconciliation Process"
"2111526-NGRAMS1.txt","Gender Stereotypes and the Perception of Male and Female Candidates"
"25652210-NGRAMS1.txt","Giving the People What They Want? The Distribution of Earmarks in the U.S. House of Representatives"
"25652211-NGRAMS1.txt","Party Strength, the Personal Vote, and Government Spending"
"2991767-NGRAMS1.txt","The Media's Role in Public Negativity Toward Congress: Distinguishing Emotional Reactions and Cognitive Evaluations"
"3186110-NGRAMS1.txt","Supplying Trade Reform: Political Institutions and Liberalization in Middle-Income Presidential Democracies"
"4620087-NGRAMS1.txt","Divergence in Diversity? The Dissimilar Effects of Cleavages on Electoral Politics in New Democracies"
"1519884-NGRAMS1.txt","Bargaining and Fighting: The Impact of Regime Type on War Onset, Duration, and Outcomes"
"1519896-NGRAMS1.txt","Moral Virtue and the Limits of the Political Community in Aristotle's \"Nicomachean Ethics\""
"1519929-NGRAMS1.txt","Wollstonecraft's Philosophical Impact on Nineteenth-Century American Women's Rights Advocates"
"20647969-NGRAMS1.txt","Party Government and the \"Cohesive Power of Public Plunder\""
"25766253-NGRAMS1.txt","The Party Faithful: Partisan Images, Candidate Religion, and the Electoral Impact of Party Identification"
"2669356-NGRAMS1.txt","Democracy, Development, and the Public Sector"
"2991759-NGRAMS1.txt","Measuring Citizen and Government Ideology in the American States, 1960-93"
"3694283-NGRAMS1.txt","Economic Voting and Multilevel Governance: A Comparative Individual-Level Analysis"
"4620080-NGRAMS1.txt","It Takes an Outsider: Extralegislative Organization and Partisanship in the California Assembly, 1849-2006"
"23187102-NGRAMS1.txt","How Trust Matters: The Changing Political Relevance of Political Trust"
"25548135-NGRAMS1.txt","Portents of Pluralism: How Hybrid Regimes Affect Democratic Transitions"
"25548147-NGRAMS1.txt","Antisocial Security: The Puzzle of Beggar-Thy-Children Policies"
"2991853-NGRAMS1.txt","The Spatial Theory of Voting and the Presidential Election of 1824"
"3647729-NGRAMS1.txt","The Quality of Terror"
"3647735-NGRAMS1.txt","The Strategic Sources of Foreign Policy Substitution"
"2111618-NGRAMS1.txt","Nonlegislative Hearings and Policy Change in Congress"
"2111759-NGRAMS1.txt","Presidential Rhetoric and the Public Agenda"
"25652206-NGRAMS1.txt","The Declining Talent Pool of Government"
"2991799-NGRAMS1.txt","Measuring the Electoral and Policy Impact of Majority-Minority Voting Districts"
"3186137-NGRAMS1.txt","The Media, the Campaign, and the Message"
"3694242-NGRAMS1.txt","A Rawlsian Argument against the Duty of Civility"
"4620098-NGRAMS1.txt","The Armed Peace: A Punctuated Equilibrium Theory of War"
"23025050-NGRAMS1.txt","When War Brings Peace: A Dynamic Model of the Rivalry Process"
